"id","res","sex","age","consent","stratum","region","settlement","residence","aapor_status","int_lang","q6","q7","q8","q9","q10","q11","q12","q13","q14_1","q14_2","q14_3","q14_4","q14_5","q14_6","q14_7","q14_8","q14_9","q14_10","q15","q16","q17_1","q17_2","q17_3","q17_4","q18_1","q18_2","q18_3","q18_4","q19_1_1","q19_1_2","q19_1_3","q19_1_4","q19_1_5","q19_1_6","q19_1_7","q19_1_oth","q19_2_1","q19_2_2","q19_2_3","q19_2_4","q19_2_5","q19_2_6","q19_2_7","q19_2_oth","q19_3_1","q19_3_2","q19_3_3","q19_3_4","q19_3_5","q19_3_6","q19_3_7","q19_4_1","q19_4_2","q19_4_3","q19_4_4","q19_4_5","q19_4_6","q19_4_7","q20_1","q20_2","q20_3","q20_4","q20_5","q20_6","q20_7","q20_8","q20_9","q20_10","q20_11","q20_oth","q21","q22","q22_oth","q23","q23_oth","q24","q25","q26","q26_oth","q27","q27_oth","q28","q28_oth","q29","q30","q31","q32_1","q33a_1","q33a_2","q33a_3","q33a_4","q33a_5","q33a_6","q33a_7","q33a_8","q33a_9","q33a_10","q33a_11","q33a_12","q33a_13","q33a_14","q32_2","q33b_1","q33b_2","q33b_3","q33b_4","q33b_5","q33b_6","q33b_7","q33b_8","q33b_9","q33b_10","q33b_11","q33b_12","q33b_13","q33b_14","q32_3","q33c_1","q33c_2","q33c_3","q33c_4","q33c_5","q33c_6","q33c_7","q33c_8","q33c_9","q33c_10","q33c_11","q33c_12","q33c_13","q33c_14","q32_4","q33d_1","q33d_2","q33d_3","q33d_4","q33d_5","q33d_6","q33d_7","q33d_8","q33d_9","q33d_10","q33d_11","q33d_12","q33d_13","q33d_14","q32_5","q33e_1","q33e_2","q33e_3","q33e_4","q33e_5","q33e_6","q33e_7","q33e_8","q33e_9","q33e_10","q33e_11","q33e_12","q33e_13","q33e_14","q32_6","q33f_1","q33f_2","q33f_3","q33f_4","q33f_5","q33f_6","q33f_7","q33f_8","q33f_9","q33f_10","q33f_11","q33f_12","q33f_13","q33f_14","q32_7","q32_oth","q33g_1","q33g_2","q33g_3","q33g_4","q33g_5","q33g_6","q33g_7","q33g_8","q33g_9","q33g_10","q33g_11","q33g_12","q33g_13","q33g_14","q34","q35_1","q35_2","q35_3","q35_4","q35_5","q35_6","q35_7","q35_8","q35_9","q35_oth","q36","q37_1","q37_2","q37_3","q37_4","q37_5","q37_oth","q38","q39","es_consent","fg_consent","m8_em","m8_mob","c1_r","c1_date","c1_time","c2_r","c2_date","c2_time","c3_r","c3_date","c3_time","int_date","int_start","int_end","end_date","int_dur","intid","hhsize","wt","hhwt"
5116,1,2,41,1,2,8,1,1,100,1,0,3,1,0,0,5,1,1,1,1,1,0,1,0,1,1,1,0,0,1,3,-7,-7,-7,1,-7,-7,-7,1,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,0,1,0,-7,1,3,-7,9,-7,0,-7,3,-7,-7,-7,-7,-7,-1,-1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,1,1,0,0,1,1,0,-7,1,-7,-7,-7,-7,-7,-7,3,2,1,1,"Xatunkaxato@mail.ru",591887399,1,12/21/2020,21:56:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,21:57:00,22:11:00,12/21/2020,00:14:00,9939,4,1285.28970660976,445.121215820313
5157,1,2,37,1,3,10,3,1,100,1,0,2,2,0,0,3,1,1,1,1,1,0,1,0,1,0,1,0,0,2,3,2,-7,-7,1,1,-7,-7,1,0,0,1,0,0,0,-7,1,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,0,1,0,-7,1,3,-7,9,-7,0,-7,3,-7,-7,-7,-7,-7,-1,-1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,1,1,0,1,1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,3,2,0,0,"-7 Legal skip",-7,1,12/21/2020,15:07:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,15:08:00,15:21:00,12/21/2020,00:13:00,9939,4,1513.8829602254,445.121215820313
5175,1,2,32,1,1,11,4,1,100,1,0,2,2,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,-7,-7,1,1,-7,-7,1,0,0,1,0,0,0,-7,1,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0,0,0,0,1,0,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-1,-1,5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,0,0,1,0,0,0,0,0,-7,0,0,0,1,0,0,-7,2,2,1,1,"Kokhreidzem7@gmail.com",595056016,1,12/21/2020,16:35:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,16:35:00,16:45:00,12/21/2020,00:10:00,9939,4,1004.00763821272,445.121215820313
5183,1,2,47,1,2,8,1,1,100,1,1,3,2,1,0,3,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,-7,-7,-7,1,-7,-7,-7,1,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,0,1,0,-7,1,2,-7,8,-7,0,-7,3,-7,-7,-7,-7,-7,-1,-1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,0,0,0,-7,-1,-7,-7,-7,-7,-7,-7,4,4,1,1,"-5 provided only phone",555050682,1,12/21/2020,17:03:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,17:04:00,17:20:00,12/21/2020,00:16:00,9939,7,1207.28237179381,306.150390625
5226,1,2,53,1,3,4,3,1,100,1,0,2,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,500,500,5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1,-7,-7,-7,-7,-7,-7,2,2,0,0,"-7 Legal skip",-7,1,12/21/2020,13:20:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,13:27:00,13:34:00,12/21/2020,00:07:00,1838,2,1513.8829602254,689.812866210938
5227,1,2,47,1,1,11,4,1,100,1,1,5,0,0,0,4,1,1,1,1,1,0,0,0,1,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,0,-1,2,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,1,0,0,0,0,-1,0,-7,0,-1,-1,-1,-1,-1,-7,3,-1,0,0,"-7 Legal skip",-7,1,12/21/2020,13:50:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,13:52:00,14:55:00,12/21/2020,01:03:00,1838,6,972.620986293033,421.457946777344
5228,1,1,33,1,1,11,4,1,100,1,1,3,0,2,0,7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,-7,13,-7,1,1,-7,-7,-7,-7,-7,-7,-2,-2,5,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,0,0,-7,0,0,0,0,0,1,7,2,3,1,-1,"-5 provided only phone",599717600,1,12/21/2020,14:07:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,14:13:00,14:22:00,12/21/2020,00:09:00,1838,6,881.867505037337,421.457946777344
5229,1,2,56,1,1,11,4,1,100,1,0,4,0,0,0,7,1,1,1,1,1,1,1,0,1,1,1,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-2,-2,5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,0,0,0,-7,0,0,0,1,0,0,-7,2,4,0,0,"-7 Legal skip",-7,1,12/21/2020,14:23:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,14:27:00,14:32:00,12/21/2020,00:05:00,1838,4,796.681532642447,445.121215820313
5230,1,1,54,1,3,3,3,1,100,1,0,5,2,0,0,5,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,1,-7,-7,1,1,-7,-7,1,0,0,0,0,0,0,-7,1,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,0,0,0,0,0,0,0,0,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,500,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1,-7,-7,-7,-7,-7,-7,4,4,0,0,"-7 Legal skip",-7,1,12/21/2020,14:55:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,14:59:00,15:07:00,12/21/2020,00:08:00,1838,7,2359.44693976419,306.150390625
5231,1,1,43,1,3,4,3,1,100,1,0,3,1,0,0,7,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,-7,-7,-7,1,-7,-7,-7,1,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,1,2,-7,5,-7,1,1,-7,-7,-7,-7,-7,-7,2000,1000,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,0,0,0,-7,1,-7,-7,-7,-7,-7,-7,3,4,0,0,"-7 Legal skip",-7,1,12/21/2020,15:47:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,15:52:00,15:58:00,12/21/2020,00:06:00,1838,4,931.391731959226,445.121215820313
5232,1,2,42,1,2,2,2,1,100,1,0,2,1,1,0,7,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,-7,-7,-7,1,-7,-7,-7,1,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,0,0,1,6,1,2,-7,8,-7,0,-7,3,-7,-7,-7,-7,-7,2000,1000,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,0,1,1,0,0,1,0,0,-7,1,-7,-7,-7,-7,-7,-7,2,2,0,0,"-7 Legal skip",-7,1,12/21/2020,18:02:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,18:03:00,18:13:00,12/21/2020,00:10:00,1838,4,630.271574589278,445.121215820313
5233,1,2,36,1,3,4,3,1,100,1,2,3,3,0,0,4,1,1,1,1,1,0,0,0,0,1,0,0,0,2,3,3,-7,-7,1,1,-7,-7,1,0,0,0,0,0,0,-7,1,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,1,0,0,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,500,500,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,3,4,0,0,"-7 Legal skip",-7,1,12/21/2020,18:26:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,18:37:00,18:47:00,12/21/2020,00:10:00,1838,8,1513.8829602254,276.383331298828
5234,1,1,32,1,2,2,1,1,100,1,1,4,0,0,0,4,1,1,1,1,1,0,1,1,1,1,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,2000,1500,5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,0,0,-7,0,0,0,0,0,1,7,2,2,0,0,"-7 Legal skip",-7,1,12/21/2020,19:17:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,19:21:00,19:26:00,12/21/2020,00:05:00,1838,5,1240.83838823957,494.283264160156
5235,1,2,52,1,1,11,4,1,100,1,1,2,1,0,0,4,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,-7,-7,-7,1,-7,-7,-7,1,0,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,0,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,400,400,5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,0,0,-7,-1,-7,-7,-7,-7,-7,-7,3,2,0,0,"-7 Legal skip",-7,1,12/21/2020,19:41:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,19:51:00,19:57:00,12/21/2020,00:06:00,1838,4,972.620986293033,445.121215820313
5236,1,2,48,1,2,4,1,1,100,1,0,4,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,-7,12,-7,1,1,-7,-7,-7,-7,-7,-7,-2,-2,5,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,0,0,-7,1,-7,-7,-7,-7,-7,-7,-1,-1,0,0,"-7 Legal skip",-7,1,12/21/2020,19:59:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,20:00:00,20:06:00,12/21/2020,00:06:00,1838,4,630.271574589278,445.121215820313
5237,1,1,50,1,3,4,3,1,100,1,2,2,2,0,0,4,1,1,1,1,1,0,0,0,1,1,1,0,0,2,2,2,-7,-7,1,1,-7,-7,1,0,0,0,1,0,0,-7,1,0,0,0,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,0,1,0,0,0,1,0,0,-7,1,1,-7,6,-7,1,1,-7,-7,-7,-7,-7,-7,1300,1300,3,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,0,0,-7,0,0,0,1,0,0,-7,3,-1,0,0,"-7 Legal skip",-7,1,12/21/2020,15:04:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,15:05:00,15:15:00,12/21/2020,00:10:00,1809,6,1727.35365615057,421.457946777344
5238,1,1,39,1,1,11,4,1,100,1,0,2,1,2,0,7,1,1,1,1,1,0,1,0,1,1,1,1,0,1,3,-7,-7,-7,1,-7,-7,-7,1,0,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,1,2,-7,4,-7,1,2,-7,-7,14,5,2,-7,-2,-2,5,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,0,0,0,-7,-1,-7,-7,-7,-7,-7,-7,3,5,0,0,"-7 Legal skip",-7,1,12/21/2020,15:20:00,-7,12/25/1959,00:00:00,-7,12/25/1959,00:00:00,12/21/2020,15:26:00,15:36:00,12/21/2020,00:10:00,1809,5,1046.53931716311,494.283264160156
